model,draw,policy,task,metric,value,status,source,source_sha256,map_hash,num_fewshot,lm_eval_version,paired_ci,reason,samples,delta_vs_baseline,uncertainty
mistral7b,seed0,joint,arc_easy,acc_norm,0.7849326599326599,sealed_report_reuse,research_runs/mixfp4_n16k64_full_validation_20260911T065444Z/runs/V63_acc_full8_mistral7b_n16_k3_attempt1/lmeval/lmeval_report.json,ae35608517d4f45bf935e1bb933cac85132d4231c6fabc3efb28a9bb5e330f5e,0c3d822a18d0480ca2aeff0abd78cf6e4ca3155bb207156a400fde124e1cf13d,0,0.4.11,not recomputed; no CI fabricated from aggregates,,,,
mistral7b,seed0,joint,arc_challenge,acc_norm,0.5221843003412969,sealed_report_reuse,research_runs/mixfp4_n16k64_full_validation_20260911T065444Z/runs/V63_acc_full8_mistral7b_n16_k3_attempt1/lmeval/lmeval_report.json,ae35608517d4f45bf935e1bb933cac85132d4231c6fabc3efb28a9bb5e330f5e,0c3d822a18d0480ca2aeff0abd78cf6e4ca3155bb207156a400fde124e1cf13d,0,0.4.11,not recomputed; no CI fabricated from aggregates,,,,
mistral7b,seed0,joint,hellaswag,acc_norm,0.8037243576976698,sealed_report_reuse,research_runs/mixfp4_n16k64_full_validation_20260911T065444Z/runs/V63_acc_full8_mistral7b_n16_k3_attempt1/lmeval/lmeval_report.json,ae35608517d4f45bf935e1bb933cac85132d4231c6fabc3efb28a9bb5e330f5e,0c3d822a18d0480ca2aeff0abd78cf6e4ca3155bb207156a400fde124e1cf13d,0,0.4.11,not recomputed; no CI fabricated from aggregates,,,,
mistral7b,seed0,joint,openbookqa,acc_norm,0.474,sealed_report_reuse,research_runs/mixfp4_n16k64_full_validation_20260911T065444Z/runs/V63_acc_full8_mistral7b_n16_k3_attempt1/lmeval/lmeval_report.json,ae35608517d4f45bf935e1bb933cac85132d4231c6fabc3efb28a9bb5e330f5e,0c3d822a18d0480ca2aeff0abd78cf6e4ca3155bb207156a400fde124e1cf13d,0,0.4.11,not recomputed; no CI fabricated from aggregates,,,,
mistral7b,seed0,joint,boolq,acc,0.8107033639143731,sealed_report_reuse,research_runs/mixfp4_n16k64_full_validation_20260911T065444Z/runs/V63_acc_full8_mistral7b_n16_k3_attempt1/lmeval/lmeval_report.json,ae35608517d4f45bf935e1bb933cac85132d4231c6fabc3efb28a9bb5e330f5e,0c3d822a18d0480ca2aeff0abd78cf6e4ca3155bb207156a400fde124e1cf13d,0,0.4.11,not recomputed; no CI fabricated from aggregates,,,,
mistral7b,seed0,joint,winogrande,acc,0.7371744277821626,sealed_report_reuse,research_runs/mixfp4_n16k64_full_validation_20260911T065444Z/runs/V63_acc_full8_mistral7b_n16_k3_attempt1/lmeval/lmeval_report.json,ae35608517d4f45bf935e1bb933cac85132d4231c6fabc3efb28a9bb5e330f5e,0c3d822a18d0480ca2aeff0abd78cf6e4ca3155bb207156a400fde124e1cf13d,0,0.4.11,not recomputed; no CI fabricated from aggregates,,,,
mistral7b,seed0,joint,piqa,acc_norm,0.8144722524483133,sealed_report_reuse,research_runs/mixfp4_n16k64_full_validation_20260911T065444Z/runs/V63_acc_full8_mistral7b_n16_k3_attempt1/lmeval/lmeval_report.json,ae35608517d4f45bf935e1bb933cac85132d4231c6fabc3efb28a9bb5e330f5e,0c3d822a18d0480ca2aeff0abd78cf6e4ca3155bb207156a400fde124e1cf13d,0,0.4.11,not recomputed; no CI fabricated from aggregates,,,,
mistral7b,seed0,joint,mmlu,acc,0.5754878222475431,sealed_report_reuse,research_runs/mixfp4_n16k64_full_validation_20260911T065444Z/runs/V63_acc_full8_mistral7b_n16_k3_attempt1/lmeval/lmeval_report.json,ae35608517d4f45bf935e1bb933cac85132d4231c6fabc3efb28a9bb5e330f5e,0c3d822a18d0480ca2aeff0abd78cf6e4ca3155bb207156a400fde124e1cf13d,0,0.4.11,not recomputed; no CI fabricated from aggregates,,,,
mistral7b,seed0,ce_matched,arc_easy,acc_norm,0.7807239057239057,validated_new,research_runs/mixfp4_selector_characterization_20260921T133858Z/runs/secondary_accuracy_mistral7b_attempt2/lmeval/lmeval_report.json,31deabfba4c11db41305dc9331ba6d0c60892f6d4bd94c793478257f9ab13ae5,d0a12508e6b0cfc14ac828a735d59a193ddbae7981317a7ad7a299d82f114d54,,,,,2376,0.0,Points only; no accuracy safety or non-inferiority claim
mistral7b,seed0,ce_matched,arc_challenge,acc_norm,0.5187713310580204,validated_new,research_runs/mixfp4_selector_characterization_20260921T133858Z/runs/secondary_accuracy_mistral7b_attempt2/lmeval/lmeval_report.json,31deabfba4c11db41305dc9331ba6d0c60892f6d4bd94c793478257f9ab13ae5,d0a12508e6b0cfc14ac828a735d59a193ddbae7981317a7ad7a299d82f114d54,,,,,1172,-0.0017064846416382253,Points only; no accuracy safety or non-inferiority claim
mistral7b,seed0,ce_matched,hellaswag,acc_norm,0.8021310495917148,validated_new,research_runs/mixfp4_selector_characterization_20260921T133858Z/runs/secondary_accuracy_mistral7b_attempt2/lmeval/lmeval_report.json,31deabfba4c11db41305dc9331ba6d0c60892f6d4bd94c793478257f9ab13ae5,d0a12508e6b0cfc14ac828a735d59a193ddbae7981317a7ad7a299d82f114d54,,,,,10042,-0.0020912168890659232,Points only; no accuracy safety or non-inferiority claim
mistral7b,seed0,ce_matched,openbookqa,acc_norm,0.47,validated_new,research_runs/mixfp4_selector_characterization_20260921T133858Z/runs/secondary_accuracy_mistral7b_attempt2/lmeval/lmeval_report.json,31deabfba4c11db41305dc9331ba6d0c60892f6d4bd94c793478257f9ab13ae5,d0a12508e6b0cfc14ac828a735d59a193ddbae7981317a7ad7a299d82f114d54,,,,,500,0.004,Points only; no accuracy safety or non-inferiority claim
mistral7b,seed0,ce_matched,boolq,acc,0.8103975535168195,validated_new,research_runs/mixfp4_selector_characterization_20260921T133858Z/runs/secondary_accuracy_mistral7b_attempt2/lmeval/lmeval_report.json,31deabfba4c11db41305dc9331ba6d0c60892f6d4bd94c793478257f9ab13ae5,d0a12508e6b0cfc14ac828a735d59a193ddbae7981317a7ad7a299d82f114d54,,,,,3270,0.004281345565749235,Points only; no accuracy safety or non-inferiority claim
mistral7b,seed0,ce_matched,winogrande,acc,0.7348066298342542,validated_new,research_runs/mixfp4_selector_characterization_20260921T133858Z/runs/secondary_accuracy_mistral7b_attempt2/lmeval/lmeval_report.json,31deabfba4c11db41305dc9331ba6d0c60892f6d4bd94c793478257f9ab13ae5,d0a12508e6b0cfc14ac828a735d59a193ddbae7981317a7ad7a299d82f114d54,,,,,1267,0.0,Points only; no accuracy safety or non-inferiority claim
mistral7b,seed0,ce_matched,piqa,acc_norm,0.8122959738846572,validated_new,research_runs/mixfp4_selector_characterization_20260921T133858Z/runs/secondary_accuracy_mistral7b_attempt2/lmeval/lmeval_report.json,31deabfba4c11db41305dc9331ba6d0c60892f6d4bd94c793478257f9ab13ae5,d0a12508e6b0cfc14ac828a735d59a193ddbae7981317a7ad7a299d82f114d54,,,,,1838,-0.00544069640914037,Points only; no accuracy safety or non-inferiority claim
mistral7b,seed0,ce_matched,mmlu,acc,0.5747756729810568,validated_new,research_runs/mixfp4_selector_characterization_20260921T133858Z/runs/secondary_accuracy_mistral7b_attempt2/lmeval/lmeval_report.json,31deabfba4c11db41305dc9331ba6d0c60892f6d4bd94c793478257f9ab13ae5,d0a12508e6b0cfc14ac828a735d59a193ddbae7981317a7ad7a299d82f114d54,,,,,14042,0.0012106537530266344,Points only; no accuracy safety or non-inferiority claim
mistral7b,seed0,kl_matched,arc_easy,acc_norm,0.7874579124579124,validated_new,research_runs/mixfp4_selector_characterization_20260921T133858Z/runs/secondary_accuracy_mistral7b_attempt2/lmeval/lmeval_report.json,31deabfba4c11db41305dc9331ba6d0c60892f6d4bd94c793478257f9ab13ae5,660cbad8c1046aa67dd3e20601bca1cececdb87a3793bb6c293d35c665555039,,,,,2376,0.006734006734006734,Points only; no accuracy safety or non-inferiority claim
mistral7b,seed0,kl_matched,arc_challenge,acc_norm,0.5307167235494881,validated_new,research_runs/mixfp4_selector_characterization_20260921T133858Z/runs/secondary_accuracy_mistral7b_attempt2/lmeval/lmeval_report.json,31deabfba4c11db41305dc9331ba6d0c60892f6d4bd94c793478257f9ab13ae5,660cbad8c1046aa67dd3e20601bca1cececdb87a3793bb6c293d35c665555039,,,,,1172,0.010238907849829351,Points only; no accuracy safety or non-inferiority claim
mistral7b,seed0,kl_matched,hellaswag,acc_norm,0.8020314678350926,validated_new,research_runs/mixfp4_selector_characterization_20260921T133858Z/runs/secondary_accuracy_mistral7b_attempt2/lmeval/lmeval_report.json,31deabfba4c11db41305dc9331ba6d0c60892f6d4bd94c793478257f9ab13ae5,660cbad8c1046aa67dd3e20601bca1cececdb87a3793bb6c293d35c665555039,,,,,10042,-0.00219079864568811,Points only; no accuracy safety or non-inferiority claim
mistral7b,seed0,kl_matched,openbookqa,acc_norm,0.47,validated_new,research_runs/mixfp4_selector_characterization_20260921T133858Z/runs/secondary_accuracy_mistral7b_attempt2/lmeval/lmeval_report.json,31deabfba4c11db41305dc9331ba6d0c60892f6d4bd94c793478257f9ab13ae5,660cbad8c1046aa67dd3e20601bca1cececdb87a3793bb6c293d35c665555039,,,,,500,0.004,Points only; no accuracy safety or non-inferiority claim
mistral7b,seed0,kl_matched,boolq,acc,0.8125382262996942,validated_new,research_runs/mixfp4_selector_characterization_20260921T133858Z/runs/secondary_accuracy_mistral7b_attempt2/lmeval/lmeval_report.json,31deabfba4c11db41305dc9331ba6d0c60892f6d4bd94c793478257f9ab13ae5,660cbad8c1046aa67dd3e20601bca1cececdb87a3793bb6c293d35c665555039,,,,,3270,0.006422018348623854,Points only; no accuracy safety or non-inferiority claim
mistral7b,seed0,kl_matched,winogrande,acc,0.7411207576953434,validated_new,research_runs/mixfp4_selector_characterization_20260921T133858Z/runs/secondary_accuracy_mistral7b_attempt2/lmeval/lmeval_report.json,31deabfba4c11db41305dc9331ba6d0c60892f6d4bd94c793478257f9ab13ae5,660cbad8c1046aa67dd3e20601bca1cececdb87a3793bb6c293d35c665555039,,,,,1267,0.006314127861089187,Points only; no accuracy safety or non-inferiority claim
mistral7b,seed0,kl_matched,piqa,acc_norm,0.8128400435255713,validated_new,research_runs/mixfp4_selector_characterization_20260921T133858Z/runs/secondary_accuracy_mistral7b_attempt2/lmeval/lmeval_report.json,31deabfba4c11db41305dc9331ba6d0c60892f6d4bd94c793478257f9ab13ae5,660cbad8c1046aa67dd3e20601bca1cececdb87a3793bb6c293d35c665555039,,,,,1838,-0.004896626768226333,Points only; no accuracy safety or non-inferiority claim
mistral7b,seed0,kl_matched,mmlu,acc,0.5764136162939753,validated_new,research_runs/mixfp4_selector_characterization_20260921T133858Z/runs/secondary_accuracy_mistral7b_attempt2/lmeval/lmeval_report.json,31deabfba4c11db41305dc9331ba6d0c60892f6d4bd94c793478257f9ab13ae5,660cbad8c1046aa67dd3e20601bca1cececdb87a3793bb6c293d35c665555039,,,,,14042,0.002848597065945022,Points only; no accuracy safety or non-inferiority claim
